"edad";"tiene_telefono_fijo";"pago_telefono_fijo";"tiene_compu_laptop_o_tablet";"frecuencia_compu_laptop_o_tablet_dias_semana";"uso_equipo_1";"uso_equipo_2";"uso_equipo_3";"uso_equipo_4";"uso_equipo_5";"tiene_televisor";"mira_en_tv_1";"mira_en_tv_2";"mira_en_tv_3";"mira_en_tv_4";"tiene_tv_cable";"tiene_tv_satelital";"tiene_radio";"tipo_internet";"uso_conexion_internet_1";"uso_conexion_internet_2";"uso_conexion_internet_3";"uso_conexion_internet_4";"uso_conexion_internet_5";"uso_conexion_internet_6";"tiene_celular";"uso_celular_1";"uso_celular_2";"uso_celular_3";"uso_celular_4";"uso_celular_5";"uso_celular_6";"uso_celular_7";"plan_celular_pre_post";"empresa_plan_celular";"sistema_operativo_celular";"internet_en_celular";"uso_internet_celular_1";"uso_internet_celular_2";"uso_internet_celular_3";"uso_internet_celular_4";"uso_internet_celular_5";"uso_internet_celular_6";"uso_internet_celular_7";"uso_internet_celular_8";"uso_internet_celular_9";"dias_semana_uso_internet_prom";"info_buscada_inter_1";"info_buscada_inter_2";"info_buscada_inter_3";"info_buscada_inter_4";"info_buscada_inter_5";"info_buscada_inter_6";"info_buscada_inter_7";"info_buscada_inter_8";"paso_curso_internet";"prefiere_pasar_curso_internet";"trabaja";"trabajo_rel_tecnologia";"compro_por_internet";"vendio_oferto_por_internet";"consulto_movim_banco";"transferencia_cuentas_bancarias";"pago_por_cuenta_banco";"usa_red_social_1";"usa_red_social_2";"usa_red_social_3";"usa_red_social_4";"usa_red_social_5";"usa_red_social_6";"usa_red_social_7";"usa_red_social_8";"usar_red_social_para_1";"usar_red_social_para_2";"usar_red_social_para_3";"usar_red_social_para_4";"promedio_dias_semana_usa_red_socia";"apoyo_causa_social_politica_red_social";"confia_info_redes_sociales";"redes_sociales_influyen_temas_nacionales";"redes_sociales_influyen_temas_personales_familares";"conocio_personas_internet";"pertenece_grupo_comunidad_inter_o_rs";"usa_inter_activ_politicas";"realizo_llamada_por_internet";"usa_correo_electronico";"edad_primera_computadora";"edad_primera_internet";"sexo";"nivel_instruccion";"estado_civil";"idioma_aprendio_hablar";"categoria_ocupacional";"nivel_instruccion_jefe_hogar";"trabajo_jefe_hogar";"ingreso_mensual_prom_hogar";"agua_potable_vivienda";"alcantarillado";"energia_electrica";"lavadora";"microondas";"calefon_o_ducha";"tarjeta_credito";"casa_propia";"cantidad_banios";"automovil_particular_2012";"viaje_fuera_america_latina_familia";"nro_personas_con_quien_vive";"departamento";"tipo_localidad";"localidad"
17.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Deportes";"Entretenimiento";"Otro";"Otro";"NO";"NO";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Ver videos";"Juegos";"Conectarse a internet";"Sacar fotos";"PREPAGO";"TIGO";"ANDROID";"SI";"Contactar amigos o familiares";"Descargar archivos";"Jugar";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";7.0;"Entretenimiento o farandula";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Whatsapp";"Facebook";"Twitter";"Youtube";"Instagram";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Ver videos/fotos";"Compartir contenidos (noticias, memes, links, mensajes)";7.0;"NO";"Poco";"NO";"NO";"NO";"NO";"NO";"SI";"NO";99.0;14.0;"HOMBRE";"Secundaria incompleta";1.0;1.0;6.0;3.0;1.0;"Hasta 1400 Bs";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";1.0;"NO";"NO";6.0;8.0;"Ciudades intermedias";"Riberalta"
33.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Entretenimiento";"Otro";"Otro";"NO";"SI";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Juegos";"Conectarse a internet";"Otro";"Otro";"Otro";"PREPAGO";"ENTEL";"ANDROID";"SI";"Contactar amigos o familiares";"Buscar informacion";"Jugar";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";3.0;"Noticias";"Servicios de salud";"Entretenimiento o farandula";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Whatsapp";"Facebook";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Ver videos/fotos";"Informarse de otras noticias";3.0;"NO";"Masomenos";"NO";"NO";"SI";"NO";"NO";"SI";"SI";29.0;30.0;"MUJER";"Secundaria completa";1.0;1.0;1.0;3.0;1.0;"Hasta 1400 Bs";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";1.0;"NO";"NO";4.0;8.0;"Ciudades intermedias";"Riberalta"
18.0;"SI";60.0;"SI";6.0;"Herramientas de trabajo";"Estudio";"Otro";"Otro";"Otro";"SI";"Noticias";"Otro";"Otro";"Otro";"NO";"SI";"NO";"Modem";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Conectarse a internet";"Otro";"Otro";"Otro";"POST";"TIGO";"IOS";"SI";"Contactar amigos o familiares";"Descargar archivos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";7.0;"Oferta de bienes y servicios";"Entretenimiento o farandula";"Negocios";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"SI";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"Whatsapp";"Facebook";"Twitter";"Snapchat";"Telegram";"Instagram";"Youtube";"Otro";"Conocer gente";"Informarse de otras noticias";"Apoyar alguna causa o demanda social";"Ver videos/fotos";7.0;"NO";"Mucho";"NO";"NO";"NO";"NO";"NO";"SI";"NO";12.0;14.0;"MUJER";"Secundaria completa";1.0;1.0;10.0;6.0;4.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"SI";2.0;"NO";"NO";5.0;8.0;"Ciudades intermedias";"Riberalta"
18.0;"NO";0.0;"NO";0.0;"Conectarse a internet";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Salud y educacion";"Otro";"Otro";"NO";"NO";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Ver videos";"Juegos";"Sacar fotos";"Conectarse a internet";"Otro";"Otro";"Otro";"PREPAGO";"VIVA";"ANDROID";"SI";"Buscar informacion";"Trabajo";"Correo electronico";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";7.0;"Servicios de salud";"Servicios del gobierno";"Turismo";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Telegram";"Facebook";"Whatsapp";"Line";"Instagram";"Youtube";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse sobre temas politicos";"Hacer negocios";"Compartir contenidos (noticias, memes, links, mensajes)";7.0;"NO";"Masomenos";"SI";"SI";"SI";"SI";"SI";"SI";"NO";99.0;15.0;"MUJER";"Secundaria completa";1.0;1.0;9.0;6.0;2.0;"1.401-3.500 Bs.";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";1.0;"NO";"NO";2.0;8.0;"Ciudades intermedias";"Riberalta"
14.0;"NO";0.0;"NO";0.0;"Herramientas de trabajo";"Conectarse a internet";"Estudio";"Otro";"Otro";"NO";"Entretenimiento";"Otro";"Otro";"Otro";"NO";"NO";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Ver videos";"Conectarse a internet";"Otro";"Otro";"Otro";"AMBOS";"TIGO";"IOS";"SI";"Jugar";"Escuchar musica o ver videos";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";7.0;"Servicios de salud";"Turismo";"Arte y cultura";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"Line";"Whatsapp";"Instagram";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Ver videos/fotos";"Compartir contenidos (noticias, memes, links, mensajes)";6.0;"NO";"Mucho";"NO";"NO";"NO";"NO";"NO";"SI";"NO";13.0;14.0;"MUJER";"Secundaria incompleta";1.0;1.0;6.0;2.0;4.0;"Hasta 1400 Bs";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";2.0;"NO";"NO";4.0;8.0;"Ciudades intermedias";"Riberalta"
24.0;"NO";0.0;"SI";2.0;"Herramientas de trabajo";"Juegos";"Otro";"Otro";"Otro";"SI";"Noticias";"Otro";"Otro";"Otro";"SI";"SI";"SI";"Modem";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Conectarse a internet";"Otro";"Otro";"Otro";"Otro";"PREPAGO";"TIGO";"ANDROID";"SI";"Contactar amigos o familiares";"Buscar informacion";"Jugar";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";3.0;"Noticias";"Servicios de salud";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"SI";"Facebook";"Whatsapp";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Informarse de otras noticias";"Ver videos/fotos";6.0;"NO";"Mucho";"SI";"NO";"NO";"SI";"NO";"SI";"SI";13.0;13.0;"HOMBRE";"Secundaria completa";1.0;1.0;2.0;1.0;1.0;"1.401-3.500 Bs.";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";1.0;"NO";"NO";6.0;8.0;"Centros poblados";"Agua Clara"
33.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Deportes";"Salud y educacion";"Otro";"SI";"SI";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Ver videos";"Conectarse a internet";"Otro";"Otro";"Otro";"PREPAGO";"ENTEL";"ANDROID";"SI";"Contactar amigos o familiares";"Descargar archivos";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";1.0;"Noticias";"Servicios de salud";"Politica";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Informarse sobre temas politicos";"Informarse de otras noticias";1.0;"NO";"Mucho";"SI";"SI";"SI";"SI";"SI";"NO";"NO";28.0;29.0;"HOMBRE";"Tecnico";2.0;1.0;2.0;4.0;1.0;"1.401-3.500 Bs.";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";1.0;"NO";"NO";6.0;8.0;"Centros poblados";"Agua Clara"
21.0;"NO";0.0;"SI";1.0;"Escuchar musica o videos";"Juegos";"Otro";"Otro";"Otro";"SI";"Noticias";"Otro";"Otro";"Otro";"SI";"NO";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Ver videos";"Conectarse a internet";"Sacar fotos";"Otro";"PREPAGO";"TIGO";"ANDROID";"SI";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";7.0;"Noticias";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Ver videos/fotos";"Otro";5.0;"SI";"Masomenos";"SI";"SI";"SI";"SI";"SI";"SI";"SI";10.0;10.0;"HOMBRE";"Tecnico";1.0;1.0;6.0;2.0;1.0;"Hasta 1400 Bs";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";1.0;"NO";"NO";6.0;8.0;"Centros poblados";"Agua Clara"
26.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Entretenimiento";"Otro";"Otro";"SI";"NO";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Ver videos";"Juegos";"Conectarse a internet";"Sacar fotos";"PREPAGO";"VIVA";"ANDROID";"SI";"Contactar amigos o familiares";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";3.0;"Noticias";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Youtube";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Informarse de otras noticias";"Otro";3.0;"NO";"Poco";"NO";"NO";"NO";"NO";"NO";"SI";"NO";13.0;13.0;"MUJER";"Secundaria completa";2.0;1.0;7.0;3.0;2.0;"3.501-5.000 Bs.";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";1.0;"NO";"NO";7.0;8.0;"Centros poblados";"Agua Clara"
35.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Entretenimiento";"Otro";"Otro";"SI";"NO";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Ver videos";"Conectarse a internet";"Sacar fotos";"Otro";"POST";"TIGO";"ANDROID";"SI";"Contactar amigos o familiares";"Buscar informacion";"Ver noticias";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";3.0;"Servicios de salud";"Turismo";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Youtube";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse de otras noticias";"Compartir contenidos (noticias, memes, links, mensajes)";"Otro";3.0;"NO";"Masomenos";"NO";"NO";"NO";"NO";"NO";"NO";"SI";18.0;18.0;"MUJER";"Tecnico";2.0;1.0;3.0;4.0;1.0;"1.401-3.500 Bs.";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"SI";3.0;"NO";"NO";7.0;8.0;"Centros poblados";"Agua Clara"
31.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Deportes";"Entretenimiento";"Otro";"SI";"NO";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Ver videos";"Conectarse a internet";"Sacar fotos";"Otro";"PREPAGO";"ENTEL";"ANDROID";"SI";"Descargar archivos";"Escuchar musica o ver videos";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";3.0;"Noticias";"Entretenimiento o farandula";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Instagram";"Youtube";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse sobre temas politicos";"Informarse de otras noticias";"Compartir contenidos (noticias, memes, links, mensajes)";5.0;"NO";"Poco";"NO";"NO";"NO";"SI";"NO";"SI";"SI";13.0;14.0;"HOMBRE";"Tecnico";1.0;1.0;2.0;4.0;2.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";1.0;"NO";"NO";4.0;8.0;"Centros poblados";"Agua Clara"
43.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Otro";"Otro";"Otro";"NO";"SI";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Ver videos";"Conectarse a internet";"Sacar fotos";"Otro";"PREPAGO";"VIVA";"ANDROID";"SI";"Descargar archivos";"Escuchar musica o ver videos";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";3.0;"Noticias";"Servicios del gobierno";"Educativa";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"Facebook";"Whatsapp";"Youtube";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse sobre temas politicos";"Compartir contenidos (noticias, memes, links, mensajes)";"Otro";2.0;"NO";"Poco";"NO";"NO";"NO";"NO";"NO";"SI";"SI";20.0;21.0;"MUJER";"Tecnico";3.0;1.0;2.0;4.0;2.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"SI";1.0;"NO";"NO";3.0;8.0;"Centros poblados";"Agua Clara"
67.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Deportes";"Entretenimiento";"Otro";"NO";"NO";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Conectarse a internet";"Otro";"Otro";"Otro";"Otro";"PREPAGO";"ENTEL";"ANDROID";"SI";"Contactar amigos o familiares";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";3.0;"Noticias";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Whatsapp";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Compartir contenidos (noticias, memes, links, mensajes)";"Otro";3.0;"NO";"No";"NO";"NO";"NO";"NO";"NO";"SI";"NO";40.0;40.0;"HOMBRE";"Tecnico";2.0;1.0;8.0;4.0;4.0;"Hasta 1400 Bs";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"SI";1.0;"NO";"NO";5.0;8.0;"Centros poblados";"Agua Clara"
33.0;"NO";0.0;"SI";7.0;"Herramientas de trabajo";"Escuchar musica o videos";"Juegos";"Conectarse a internet";"Otro";"SI";"Noticias";"Otro";"Otro";"Otro";"SI";"NO";"SI";"Internet Fijo";"Trabajo";"Descargar archivos";"Redes sociales";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Escuchar musica";"Ver videos";"Juegos";"Conectarse a internet";"Sacar fotos";"Otro";"PREPAGO";"TIGO";"ANDROID";"SI";"Descargar archivos";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";4.0;"Noticias";"Ciencia y tecnologia";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"SI";"NO";"NO";"SI";"SI";"SI";"Facebook";"Whatsapp";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse de otras noticias";"Otro";"Otro";4.0;"NO";"No";"SI";"NO";"SI";"NO";"NO";"SI";"SI";15.0;15.0;"MUJER";"Universidad completa";2.0;1.0;4.0;7.0;2.0;"7.001-10.000 Bs.";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";1.0;"NO";"NO";6.0;8.0;"Centros poblados";"Agua Clara"
29.0;"NO";0.0;"NO";3.0;"Herramientas de trabajo";"Conectarse a internet";"Estudio";"Otro";"Otro";"SI";"Noticias";"Otro";"Otro";"Otro";"NO";"SI";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Ver videos";"Juegos";"Conectarse a internet";"Sacar fotos";"PREPAGO";"TIGO";"ANDROID";"SI";"Contactar amigos o familiares";"Buscar informacion";"Compras en internet";"Trabajo";"Descargar archivos";"Escuchar musica o ver videos";"Otro";"Otro";"Otro";6.0;"Noticias";"Ciencia y tecnologia";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Instagram";"Youtube";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse sobre temas politicos";"Compartir contenidos (noticias, memes, links, mensajes)";"Otro";5.0;"NO";"Masomenos";"NO";"NO";"NO";"NO";"NO";"SI";"SI";12.0;12.0;"HOMBRE";"Universidad incompleta";1.0;1.0;1.0;6.0;1.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";3.0;"NO";"NO";7.0;8.0;"Centros poblados";"Agua Clara"
47.0;"NO";0.0;"SI";5.0;"Herramientas de trabajo";"Juegos";"Conectarse a internet";"Estudio";"Otro";"SI";"Noticias";"Entretenimiento";"Otro";"Otro";"SI";"NO";"SI";"Internet Fijo";"Contactar amigos o familiares";"Fines academicos";"Trabajo";"Descargar archivos";"Escuchar musica o ver videos";"Redes sociales";"SI";"Llamadas telefonias";"Escuchar musica";"Ver videos";"Juegos";"Conectarse a internet";"Sacar fotos";"Otro";"PREPAGO";"TIGO";"ANDROID";"SI";"Descargar archivos";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";2.0;"Noticias";"Ciencia y tecnologia";"Entretenimiento o farandula";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"NO";"Facebook";"Whatsapp";"Youtube";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse sobre temas politicos";"Informarse de otras noticias";"Compartir contenidos (noticias, memes, links, mensajes)";2.0;"NO";"Poco";"NO";"NO";"NO";"NO";"NO";"NO";"NO";23.0;23.0;"MUJER";"Universidad incompleta";3.0;1.0;3.0;7.0;1.0;"Hasta 1400 Bs";"SI";"SI";"SI";"NO";"NO";"SI";"NO";"SI";4.0;"SI";"NO";7.0;8.0;"Centros poblados";"Agua Clara"
17.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Entretenimiento";"Otro";"Otro";"SI";"NO";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Escuchar musica";"Ver videos";"Conectarse a internet";"Sacar fotos";"Otro";"Otro";"PREPAGO";"VIVA";"IOS";"SI";"Descargar archivos";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";7.0;"Noticias";"Ciencia y tecnologia";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Youtube";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse sobre temas politicos";"Informarse de otras noticias";"Compartir contenidos (noticias, memes, links, mensajes)";5.0;"NO";"No";"NO";"NO";"NO";"NO";"NO";"SI";"NO";14.0;14.0;"HOMBRE";"Secundaria incompleta";1.0;1.0;6.0;7.0;1.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"SI";2.0;"NO";"NO";5.0;8.0;"Centros poblados";"Agua Clara"
39.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Noticias";"Entretenimiento";"Otro";"Otro";"NO";"NO";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Llamadas telefonias";"Mensajes de texto SMS";"Escuchar musica";"Conectarse a internet";"Sacar fotos";"Otro";"Otro";"PREPAGO";"TIGO";"ANDROID";"SI";"Contactar amigos o familiares";"Descargar archivos";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";4.0;"Noticias";"Entretenimiento o farandula";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Whatsapp";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Informarse sobre temas politicos";"Informarse de otras noticias";"Compartir contenidos (noticias, memes, links, mensajes)";6.0;"NO";"No";"NO";"NO";"SI";"NO";"NO";"SI";"SI";20.0;21.0;"MUJER";"Tecnico";3.0;1.0;2.0;4.0;1.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";1.0;"NO";"NO";4.0;8.0;"Centros poblados";"Agua Clara"
22.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Entretenimiento";"Otro";"Otro";"Otro";"NO";"NO";"SI";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Escuchar musica";"Conectarse a internet";"Otro";"Otro";"Otro";"Otro";"Otro";"PREPAGO";"TIGO";"ANDROID";"SI";"Contactar amigos o familiares";"Ver noticias";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";7.0;"Noticias";"Ciencia y tecnologia";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"Whatsapp";"Youtube";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Informarse de otras noticias";"Compartir contenidos (noticias, memes, links, mensajes)";7.0;"NO";"Poco";"NO";"NO";"SI";"NO";"NO";"SI";"SI";10.0;12.0;"HOMBRE";"Secundaria completa";1.0;1.0;6.0;3.0;1.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"NO";"NO";"SI";"NO";"NO";1.0;"NO";"NO";3.0;8.0;"Centros poblados";"Agua Clara"
18.0;"NO";0.0;"NO";0.0;"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Deportes";"Otro";"Otro";"Otro";"SI";"NO";"NO";"Ninguno";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"SI";"Escuchar musica";"Conectarse a internet";"Sacar fotos";"Otro";"Otro";"Otro";"Otro";"PREPAGO";"TIGO";"ANDROID";"SI";"Escuchar musica o ver videos";"Redes sociales";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";6.0;"Ciencia y tecnologia";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Facebook";"Twitter";"Otro";"Otro";"Otro";"Otro";"Otro";"Otro";"Conectarse con amigos/familiares";"Conocer gente";"Informarse de otras noticias";"Compartir contenidos (noticias, memes, links, mensajes)";6.0;"NO";"No";"NO";"NO";"SI";"NO";"NO";"SI";"SI";10.0;12.0;"HOMBRE";"Secundaria incompleta";1.0;1.0;6.0;3.0;2.0;"1.401-3.500 Bs.";"SI";"SI";"SI";"NO";"NO";"SI";"NO";"NO";5.0;"NO";"NO";5.0;8.0;"Centros poblados";"Agua Clara"
